,FACILITY ID,FACILITY NAME,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,Location
10176,FA0060839,DIAMOND FRESH FARMERS MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",21168 GOLDEN SPRINGS DR,WALNUT,91789,34.0003613602,-117.84260262379999,"(34.0003613602, -117.8426026238)"
10182,FA0250303,DIY HOME CENTER,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",28750 ROADSIDE DR,AGOURA HILLS,91301,34.1443310341,-118.75244987079999,"(34.1443310341, -118.7524498708)"
10188,FA0203924,DOLLAR TREE #6330,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",132 E COMPTON AVE,COMPTON,90220-2411,33.895955343000004,-118.2231662834,"(33.895955343, -118.2231662834)"
10189,FA0225009,DJ MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",23702 S WESTERN AVE,HARBOR CITY,90710,33.810102706,-118.3084287331,"(33.810102706, -118.3084287331)"
10191,FA0160052,DOLLAR TREE CORPORATION,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",2041 W AVENUE K,LANCASTER,93534,34.6751321894,-118.1666722083,"(34.6751321894, -118.1666722083)"
10192,FA0019306,DOLLAR TREE #4959,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",23788 NEWHALL AVE,NEWHALL,91321,34.3723026556,-118.5169740839,"(34.3723026556, -118.5169740839)"
10193,FA0159036,DOLLAR GENERAL #13696,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",7724 PEARBLOSSOM HWY,LITTLEROCK,93543,34.5209131687,-117.9919982736,"(34.5209131687, -117.9919982736)"
10197,FA0171861,DIAZ MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7614 SANTA FE AVE,HUNTINGTON PARK,90255,33.9708404502,-118.23005543219999,"(33.9708404502, -118.2300554322)"
10208,FA0012022,ED'S MARKET-MEAT DEPT,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",972 N MACLAY AVE,SAN FERNANDO,91340,34.293333452199995,-118.4273421785,"(34.2933334522, -118.4273421785)"
10216,FA0166716,EL CARIBE LIQUOR MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10201 E VALLEY BLVD,EL MONTE,91731,34.0773774118,-118.0479734347,"(34.0773774118, -118.0479734347)"
10219,FA0242560,EL BANDOLERO MEAT MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1149 SAN FERNANDO RD,SAN FERNANDO,91340,34.2835800269,-118.4422904176,"(34.2835800269, -118.4422904176)"
10224,FA0174478,EL CHANGARRITO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8610 VAN NUYS BLVD # 1207,PANORAMA CITY,91402,34.226613687800004,-118.44955042049999,"(34.2266136878, -118.4495504205)"
10225,FA0252587,EL MEXICANO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1900 E ALONDRA BLVD,COMPTON,90221,33.888679514,-118.2018234971,"(33.888679514, -118.2018234971)"
10226,FA0167686,DULCERIA EL FARO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4433 ALAMEDA ST,LOS ANGELES,90058,34.0029508744,-118.239239543,"(34.0029508744, -118.239239543)"
10228,FA0020916,EL LECHERO MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",4025 BEVERLY BLVD,LOS ANGELES,90004,34.0764480024,-118.2966371989,"(34.0764480024, -118.2966371989)"
10239,FA0061418,EL GALLITO MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",12242 E VALLEY BLVD,EL MONTE,91732,34.0600870553,-118.0142438014,"(34.0600870553, -118.0142438014)"
10242,FA0261152,EAST LOS MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",3843 WHITTIER BLVD,LOS ANGELES,90023,34.023939504299996,-118.190772,"(34.0239395043, -118.190772)"
10244,FA0061211,E! NEWS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",800 WORLD WAY # 8G,LOS ANGELES,90045,33.9431939718,-118.4002047691,"(33.9431939718, -118.4002047691)"
10260,FA0239307,EDDIE'S JR MARKET LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2045 20TH ST,SANTA MONICA,90404,34.0201553544,-118.4699949442,"(34.0201553544, -118.4699949442)"
10265,FA0239830,DURRA'S LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",7448 RESEDA BLVD,RESEDA,91335-2818,34.2061309015,-118.5360161613,"(34.2061309015, -118.5360161613)"
10267,FA0019976,DUTY FREE #610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",600 WORLD WAY,LOS ANGELES,90045,33.942687850700004,-118.403136234,"(33.9426878507, -118.403136234)"
10272,FA0012028,EFRAIN CONTRERAS-REGALADO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",307 E JEFFERSON BLVD # 512,LOS ANGELES,90011,34.0170556908,-118.26908795940001,"(34.0170556908, -118.2690879594)"
10274,FA0266699,EASY DAY LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1571 INDIAN HILL BLVD,POMONA,91767,34.0742964971,-117.71927515680001,"(34.0742964971, -117.7192751568)"
10282,FA0180912,EDIBLE ARRANGEMENTS -1427,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5870 MELROSE AVE STE 8,LOS ANGELES,90038,34.08345265,-118.3284788951,"(34.08345265, -118.3284788951)"
10287,FA0163404,DUTY FREE #510,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",500 WORLD WAY,LOS ANGELES,90045,33.9425096942,-118.40507107450001,"(33.9425096942, -118.4050710745)"
10289,FA0012343,EL MONTE AUTO SPA&RESORT INC,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12269 GARVEY AVE,EL MONTE,91732,34.064000255,-118.01179697319999,"(34.064000255, -118.0117969732)"
10290,FA0061290,EDIBLE ARRANGEMENTS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11702 MOORPARK ST,STUDIO CITY,91604,34.150215543,-118.3880431723,"(34.150215543, -118.3880431723)"
10300,FA0061278,EDDIE'S LIQUOR JR. MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",15105 CLARK AVE,BELLFLOWER,90706,33.8963369338,-118.1343733377,"(33.8963369338, -118.1343733377)"
10303,FA0020457,EL CANEY MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",9869 GARVEY AVE,SOUTH EL MONTE,91733,34.06313535,-118.0533134058,"(34.06313535, -118.0533134058)"
10304,FA0061325,EL AHORRO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2823 N SANTA FE AVE,COMPTON,90222,33.9178979154,-118.2178631987,"(33.9178979154, -118.2178631987)"
10315,FA0011890,EASTSIDE CAR WASH & QUICK,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",802 E AVENUE J,LANCASTER,93535,34.6890073166,-118.1141984052,"(34.6890073166, -118.1141984052)"
10323,FA0019653,DRIFTWOOD DAIRY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10724 LOWER AZUSA RD,EL MONTE,91732,34.0915248046,-118.03415669,"(34.0915248046, -118.03415669)"
10325,FA0268919,DTLA OIL INC,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2829 N BROADWAY,LOS ANGELES,90031,34.0737044644,-118.21206111229999,"(34.0737044644, -118.2120611123)"
10328,FA0222534,EAGLE EXPRESS #8134,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5151 STATE UNIVERSITY DR,LOS ANGELES,90032-4226,34.062332365799996,-118.17161281530001,"(34.0623323658, -118.1716128153)"
10333,FA0249084,EL MONTE LIQUOR & DELI,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10616 VALLEY MALL # 1,EL MONTE,91731-2417,34.0756514805,-118.0407260801,"(34.0756514805, -118.0407260801)"
10334,FA0019856,DUTY FREE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",380 WORLD WAY,LOS ANGELES,90045,33.94359568,-118.40831387940001,"(33.94359568, -118.4083138794)"
10339,FA0012190,EL CORA,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1214 E OLYMPIC BLVD,LOS ANGELES,90021,34.033014697199995,-118.2456725359,"(34.0330146972, -118.2456725359)"
10347,FA0019685,DULFI,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6338 PACIFIC BLVD,HUNTINGTON PARK,90255,33.9827945073,-118.2250102943,"(33.9827945073, -118.2250102943)"
10349,FA0020243,EDDIES LIQUOR JR MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",222 W PACIFIC COAST HWY,WILMINGTON,90744,33.7908693226,-118.2653226768,"(33.7908693226, -118.2653226768)"
10352,FA0239352,DUARTE GROCERY OUTLET,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",1322 HUNTINGTON DR,DUARTE,91010,34.1395503412,-117.9767445973,"(34.1395503412, -117.9767445973)"
10353,FA0012000,EDEN L MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",11933 SANTA MONICA BLVD,LOS ANGELES,90025,34.0416981542,-118.4611407751,"(34.0416981542, -118.4611407751)"
10355,FA0020431,EL BAJIO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4501 S MAIN ST,LOS ANGELES,90037,34.002727999499996,-118.27420673450001,"(34.0027279995, -118.2742067345)"
10363,FA0020782,EL GUERRERO MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",11416 S VERMONT AVE,LOS ANGELES,90044,33.9303984077,-118.2913577623,"(33.9303984077, -118.2913577623)"
10364,FA0012323,EL MAMBI MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",13030 E FRANCISQUITO AVE,BALDWIN PARK,91706,34.0789233988,-117.9884413782,"(34.0789233988, -117.9884413782)"
10365,FA0061214,EAGLE MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",14844 MAGNOLIA BLVD,SHERMAN OAKS,91403,34.164697863200004,-118.4567656039,"(34.1646978632, -118.4567656039)"
10369,FA0061472,EL MILAGRO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1801 ALBION ST,LOS ANGELES,90031,34.069833755,-118.2211332045,"(34.069833755, -118.2211332045)"
10375,FA0250715,DULCERIA LA BOTANA,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12802 PENN ST,WHITTIER,90602,33.9753810583,-118.03965281100001,"(33.9753810583, -118.039652811)"
10378,FA0019630,DOWNTOWN UNION SERVICE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1307 W 6TH ST,LOS ANGELES,90017,34.0558067327,-118.2658488922,"(34.0558067327, -118.2658488922)"
10379,FA0245687,EAST LOS ANGELES COLLEGE BOOKSTORE FOOD MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1301 AVENIDA CESAR CHAVEZ,MONTEREY PARK,91754,34.0388790595,-118.14788841459999,"(34.0388790595, -118.1478884146)"
10381,FA0269684,EL CALIFA,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2065 W 6TH ST STE B6,LOS ANGELES,90057,34.0593997769,-118.27448853450001,"(34.0593997769, -118.2744885345)"
10393,FA0019683,DULCES DE MEXICO,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",24046 NEWHALL AVE,NEWHALL,91321,34.3748825106,-118.52239743959998,"(34.3748825106, -118.5223974396)"
10397,FA0019902,EAST SAN GABRIEL VALLEY  ROP & TECHNICAL CENTER,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1501 W DEL NORTE ST,WEST COVINA,91790,34.077464329099996,-117.93726719940001,"(34.0774643291, -117.9372671994)"
10398,FA0020453,EL CAMAGUEY,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",10925 VENICE BLVD,LOS ANGELES,90034,34.0157324264,-118.4127049786,"(34.0157324264, -118.4127049786)"
10402,FA0019950,DUARTE LIQUORS,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1302 E DUARTE RD,DUARTE,91010,34.1321259754,-117.9774310158,"(34.1321259754, -117.9774310158)"
10403,FA0011851,E Z MINI MART,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3648 BALDWIN PARK BLVD,BALDWIN PARK,91706,34.0784539099,-117.96989430290002,"(34.0784539099, -117.9698943029)"
10404,FA0020930,EL MEXICANO,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",836 S GLENDALE AVE,GLENDALE,91205,34.1358168687,-118.25124384709999,"(34.1358168687, -118.2512438471)"
10406,FA0020385,EDIBLE ARRANGEMENTS,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",23023 SOLEDAD CANYON RD,SANTA CLARITA,91350,34.4222265608,-118.5379426325,"(34.4222265608, -118.5379426325)"
10410,FA0011733,DUKE'S SERVICE CENTE MART,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",25001 S WESTERN AVE,LOMITA,90717,33.7975576414,-118.3077739176,"(33.7975576414, -118.3077739176)"
10413,FA0012022,ED'S MARKET-MEAT DEPT,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",972 N MACLAY AVE,SAN FERNANDO,91340,34.293333452199995,-118.4273421785,"(34.2933334522, -118.4273421785)"
10418,FA0020097,EAST END LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",998 E HOLT AVE,POMONA,91767,34.061455833800004,-117.7671272293,"(34.0614558338, -117.7671272293)"
10419,FA0020245,EDELWEISS CHOCOLATE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",225 26TH ST 22,SANTA MONICA,90402,34.0478732529,-118.4911061036,"(34.0478732529, -118.4911061036)"
10425,FA0250535,EL CARRUCEL FOOD NUTRITION,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1703 E COMPTON BLVD # B,COMPTON,90221,33.8960956723,-118.2045390585,"(33.8960956723, -118.2045390585)"
10426,FA0170077,EDITH MARKET #3,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",500 S KERN AVE,LOS ANGELES,90022,34.0287645883,-118.1635101093,"(34.0287645883, -118.1635101093)"
10428,FA0011714,DRIVE IN LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10 E HUNTINGTON DR,ARCADIA,91006,34.1399177927,-118.0310696744,"(34.1399177927, -118.0310696744)"
10430,FA0267595,E & M MEAT MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",10826 S CENTRAL AVE,LOS ANGELES,90059,33.937056,-118.2541798942,"(33.937056, -118.2541798942)"
10436,FA0013628,EL MONTE GREEN PETROLEUM,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1808 DURFEE AVE,SOUTH EL MONTE,91733-3709,34.043177344,-118.03256690959999,"(34.043177344, -118.0325669096)"
10440,FA0061493,EL NUEVO MUNDO MEAT MKT,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",4380 GAGE AVE,BELL GARDENS,90201,33.9781461655,-118.1895340352,"(33.9781461655, -118.1895340352)"
10441,FA0020915,EL LATINO MARKET,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4140 BEVERLY BLVD,LOS ANGELES,90004,34.0761556618,-118.299771526,"(34.0761556618, -118.299771526)"
10448,FA0064625,K&S,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5300 MAYWOOD AVE,MAYWOOD,90270,33.994413015700005,-118.2031659637,"(33.9944130157, -118.2031659637)"
10450,FA0160207,E J MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4600 S CENTRAL AVE,LOS ANGELES,90011,34.0018878956,-118.2563052529,"(34.0018878956, -118.2563052529)"
10451,FA0020389,EDIBLE ARRANGEMENTS,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",7222 VAN NUYS BLVD STE D,VAN NUYS,91405,34.2018688662,-118.4485111659,"(34.2018688662, -118.4485111659)"
10452,FA0019658,DRINKING WATER STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9878 E ALONDRA BLVD,BELLFLOWER,90706,33.8892171141,-118.12347567479999,"(33.8892171141, -118.1234756748)"
10453,FA0255318,EL CORRAL MEAT MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",8447 STATE ST,SOUTH GATE,90280-2339,33.959294989200004,-118.21157608450001,"(33.9592949892, -118.2115760845)"
10456,FA0249683,ECKO GREEN ENTERPRISE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6312 CLARA ST,BELL GARDENS,90201-5604,33.961818357,-118.1531297392,"(33.961818357, -118.1531297392)"
10458,FA0143174,EL CHARRITO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",501 E 23RD ST,LOS ANGELES,90011-1022,34.0254109055,-118.2625389893,"(34.0254109055, -118.2625389893)"
10471,FA0020084,EAGLE ROCK HOMEBREW SUPPLY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4981 EAGLE ROCK BLVD,LOS ANGELES,90041,34.13705711,-118.2149098351,"(34.13705711, -118.2149098351)"
10477,FA0020738,EL FUERTE MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2901 E 1ST ST,LOS ANGELES,90033,34.041038997,-118.2033952717,"(34.041038997, -118.2033952717)"
10483,FA0061194,DVIN MEAT MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",107 S ADAMS ST,GLENDALE,91205,34.1460930279,-118.2419650203,"(34.1460930279, -118.2419650203)"
10484,FA0202831,EDIBLE ARRANGEMENTS - 250,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",8453 BEVERLY BLVD,LOS ANGELES,90048,34.0760876422,-118.3750291469,"(34.0760876422, -118.3750291469)"
10486,FA0012001,EDEN ROC LIQUORS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",13404 VAN NUYS BLVD,PACOIMA,91331,34.263957665,-118.4247218536,"(34.263957665, -118.4247218536)"
10487,FA0061187,DURANGO RESTAURANT,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11227 S FIGUEROA ST,LOS ANGELES,90061,33.9321303912,-118.28278617209999,"(33.9321303912, -118.2827861721)"
10491,FA0138843,EL MONTE 76,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4550 BALDWIN AVE,EL MONTE,91731,34.0904298088,-118.04849864180001,"(34.0904298088, -118.0484986418)"
10496,FA0012127,El ARGENTINO MEAT MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",11557 ATLANTIC AVE,LYNWOOD,90262,33.9193249328,-118.1883797991,"(33.9193249328, -118.1883797991)"
10501,FA0061279,EDDIE'S JR MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6915 CARSON ST,LAKEWOOD,90713,33.832407118,-118.098252405,"(33.832407118, -118.098252405)"
10504,FA0061461,EL MERCADO DEL PUEBLO MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",12760 E RAMONA BLVD,BALDWIN PARK,91706,34.0783377554,-117.9936342242,"(34.0783377554, -117.9936342242)"
10505,FA0011844,E & R LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1643 N GAREY AVE,POMONA,91767,34.0753323514,-117.7524978018,"(34.0753323514, -117.7524978018)"
10507,FA0020776,EL GALLO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",21002 S MAIN ST,CARSON,90745,33.8389961108,-118.27932694399999,"(33.8389961108, -118.279326944)"
10514,FA0178392,EL CHELE MINE MARKET AND RESTAURANT,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2712 W 7TH ST,LOS ANGELES,90057,34.0594539497,-118.2837812436,"(34.0594539497, -118.2837812436)"
10523,FA0257033,EDITH MARKET #4,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3620 BLANCHARD ST,LOS ANGELES,90063-2104,34.0459974849,-118.1867839419,"(34.0459974849, -118.1867839419)"
10527,FA0222449,EL MANANTIAL MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",8121 SANTA FE AVE # A,HUNTINGTON PARK,90255,33.9651812807,-118.2302628651,"(33.9651812807, -118.2302628651)"
10529,FA0020288,EL ADOBRE MARKET & LIQUOR,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",5201 HOLLYWOOD BLVD,LOS ANGELES,90027,34.1019003103,-118.3034927506,"(34.1019003103, -118.3034927506)"
10530,FA0011825,DURON'S MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1610 N WILLOWBROOK AVE,COMPTON,90222,33.9068499435,-118.22591366459999,"(33.9068499435, -118.2259136646)"
10542,FA0011717,DRUG CENTER PHARMACY #2,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1530 E CHEVY CHASE DR,GLENDALE,91206,34.1521717865,-118.2309572881,"(34.1521717865, -118.2309572881)"
10544,FA0061277,EDDIE'S LIQUOR JR MARKET #38,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4214 E COMPTON BLVD,COMPTON,90221,33.8959477182,-118.19715277899999,"(33.8959477182, -118.197152779)"
10546,FA0019675,DUKES LIQUOR STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",818 S SAN PEDRO ST,LOS ANGELES,90015,34.037857226999996,-118.2494620627,"(34.037857227, -118.2494620627)"
10548,FA0020945,EL MONTE SUPERSTORE,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",2650 N ROSEMEAD BLVD,SOUTH EL MONTE,91733,34.0607374824,-118.0638588131,"(34.0607374824, -118.0638588131)"
10550,FA0061231,EAST LOS ANGELES ICE COMPANY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",760 S FORD BLVD,LOS ANGELES,90022,34.023878007,-118.17067663819999,"(34.023878007, -118.1706766382)"
10554,FA0270492,E&J MARKET AND LIQUOR,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",14650 ROSCOE BLVD # 9,PANORAMA CITY,91402,34.221334999999996,-118.48452900000001,"(34.221335, -118.484529)"
10559,FA0061468,EL MEXICANO MARKET/TORTILLER,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",6625 S AVALON BLVD,LOS ANGELES,90003,33.979009705100005,-118.2653498435,"(33.9790097051, -118.2653498435)"
10564,FA0166934,EL MONTE USA GAS,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3618 BALDWIN AVE,EL MONTE,91731,34.0747676248,-118.05347813809999,"(34.0747676248, -118.0534781381)"
10570,FA0012333,EL MERCADITO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2700 POMEROY AVE,LOS ANGELES,90033,34.0531688418,-118.1974899902,"(34.0531688418, -118.1974899902)"
10576,FA0011559,DURANGO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",21905 NORWALK BLVD,HAWAIIAN GARDENS,90716,33.8292767554,-118.0722727335,"(33.8292767554, -118.0722727335)"
10578,FA0061133,DRAGUNARA,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6333 W 3RD ST STE #623,LOS ANGELES,90036,34.071347416500004,-118.35981543540001,"(34.0713474165, -118.3598154354)"
10582,FA0262393,DURAN'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2228 MAPLE AVE,LOS ANGELES,90011,34.026780744,-118.26326233889999,"(34.026780744, -118.2632623389)"
10584,FA0019907,EASTERN FISH MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",8044 EASTERN AVE,BELL GARDENS,90201,33.9588593789,-118.1645936518,"(33.9588593789, -118.1645936518)"
10585,FA0011712,DRINKING WATER STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",12553 1/2 ALONDRA BLVD,NORWALK,90650,33.8878890752,-118.06511872719999,"(33.8878890752, -118.0651187272)"
10587,FA0011085,DUTY FREE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",400 WORLD WAY,LOS ANGELES,90045,33.9422897983,-118.4070822808,"(33.9422897983, -118.4070822808)"
10588,FA0258951,EL GUACHE'S MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6033 ATLANTIC BLVD # 4,MAYWOOD,90270,33.9843247122,-118.18604466110001,"(33.9843247122, -118.1860446611)"
10599,FA0158413,DUTCH MILL DAIRY,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",20320 S NORWALK BLVD,LAKEWOOD,90715,33.8454633415,-118.07172366879999,"(33.8454633415, -118.0717236688)"
10602,FA0137708,E & J SEAFOOD,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",424 E MANCHESTER BLVD,INGLEWOOD,90301-1320,33.961685430799996,-118.34959623,"(33.9616854308, -118.34959623)"
10605,FA0270122,DRAGON GINSENG USA,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9560 LAS TUNAS DR,TEMPLE CITY,91780,34.1065546888,-118.0616189357,"(34.1065546888, -118.0616189357)"
10606,FA0165641,DREAM MARKET INC.,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",915 S CENTRAL AVE,LOS ANGELES,90021,34.031726263,-118.2443868033,"(34.031726263, -118.2443868033)"
10608,FA0020814,EL MIGUELENO MINI MARKET,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2688 W PICO BLVD,LOS ANGELES,90006,34.0470640039,-118.2972273842,"(34.0470640039, -118.2972273842)"
10609,FA0248772,EASTSIDE MARKET LLC,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1013 ALPINE ST,LOS ANGELES,90012,34.0651148208,-118.24670518559999,"(34.0651148208, -118.2467051856)"
10616,FA0019933,DRIFTWOOD OUTLET DAIRY MARKE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1603 SANTA ANITA AVE,SOUTH EL MONTE,91733,34.0470527625,-118.04320418389999,"(34.0470527625, -118.0432041839)"
10618,FA0011885,EASTERN LIQUOR AND JUNIOR MK,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",8100 EASTERN AVE,BELL GARDENS,90201,33.9581100138,-118.1642914411,"(33.9581100138, -118.1642914411)"
10619,FA0180127,E&H 98¢ BARGAIN PLUS STORE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",238 E EL SEGUNDO BLVD,LOS ANGELES,90061-2357,33.9163949276,-118.2704406711,"(33.9163949276, -118.2704406711)"
10620,FA0012154,EL CANONAZO MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",3168 GLENDALE BLVD,LOS ANGELES,90039,34.117076058,-118.26157705290001,"(34.117076058, -118.2615770529)"
10624,FA0020764,EL DURANGUITO MEAT MARKET,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",7614 EASTERN AVE,BELL GARDENS,90201,33.9636074506,-118.16498924940001,"(33.9636074506, -118.1649892494)"
10625,FA0019936,DRIVE-IN RANCHO MARKET,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",3521 E 4TH ST,LOS ANGELES,90063,34.0329463756,-118.19425321889999,"(34.0329463756, -118.1942532189)"
10628,FA0141706,EL 7 MARES,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2725 E CESAR E CHAVEZ AVE,LOS ANGELES,90033-3105,34.044902388000004,-118.20310881649999,"(34.044902388, -118.2031088165)"
10631,FA0012884,EL CENTRO MEATS,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",750 S KERN AVE # A,LOS ANGELES,90022,34.023802269899996,-118.16523702309999,"(34.0238022699, -118.1652370231)"
10634,FA0059882,EL MONTE GAS -N- SAVE,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1100 SANTA ANITA AVE,SOUTH EL MONTE,91733,34.0408855316,-118.0495099714,"(34.0408855316, -118.0495099714)"
